property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,price_per_sqft,property_age,has_year_built,has_basement,has_cooling,has_lot_size
2365,22,4755196,"Detached, Bungalow ",Detached,Detached,1750.0,3,0,3,0,0,0.0,710000.0,2025-04-22,851 Galleria Circle ,Cumberland ,Ontario,K4A 4Z5,45.4543,-75.4711,4983.5,,"Full, Finished ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,405.7142857142857,,False,True,True,False
2366,22,4755196,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,845000.0,2025-04-23,516 Ascender Avenue ,Orleans-Gloucester ,Ontario,K1W 0R6,45.438,-75.5003,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,482.85714285714283,,False,True,True,False
2367,22,4755196,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,1300.0,2,0,2,0,0,0.0,537000.0,2025-04-23,515 Chaperal Pvt ,Cumberland ,Ontario,K4A 0Y2,45.4469,-75.4959,2014.0,,Unfinished ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,413.0769230769231,,False,True,True,False
2370,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,599900.0,2025-04-25,2217 Brockstone Crescent ,Cumberland ,Ontario,K4A 4V4,45.4576,-75.4757,2014.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,342.8,,False,True,True,False
2371,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,585000.0,2025-04-25,2226 Brockstone Crescent ,Cumberland ,Ontario,K4A 4V5,45.4611,-75.4757,2014.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,334.2857142857143,,False,True,True,False
2373,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,618000.0,2025-04-28,576 Decoeur Drive ,Cumberland ,Ontario,K4A 3W4,45.4422,-75.4931,2014.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,353.14285714285717,,False,True,True,False
2376,22,4755196,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,1300.0,2,0,2,0,0,0.0,504500.0,2025-04-30,158 Sunshine Crescent ,Cumberland ,Ontario,K4A 0V3,45.4489,-75.4606,2014.0,,None ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,388.0769230769231,,False,True,True,False
2378,22,4755196,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,828500.0,2025-05-01,718 Scala Avenue ,Cumberland ,Ontario,K4A 4N1,45.4626,-75.4741,4983.5,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,368.22222222222223,,False,True,True,False
2381,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,619000.0,2025-05-06,254 Montmorency Way ,Cumberland ,Ontario,K4A 0J4,45.446,-75.4783,2014.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,476.15384615384613,,False,True,True,False
2382,22,4755196,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,1026000.0,2025-05-07,375 Hepatica Way ,Cumberland ,Ontario,K4A 3W4,45.4443,-75.484,4983.5,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,456.0,,False,True,True,False
2384,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,660000.0,2025-05-08,699 Cairn Crescent ,Orleans-Gloucester ,Ontario,K1W 0P8,45.4388,-75.5043,2014.0,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,507.6923076923077,,False,True,True,False
2385,22,4755196,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,4,0,4,0,0,0.0,755000.0,2025-05-09,799 Cairn Crescent ,Orleans-Gloucester ,Ontario,K1W 0P7,45.4384,-75.5048,2014.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,335.55555555555554,,False,True,True,False
2387,22,4755196,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,250.0,2,0,2,0,0,0.0,440000.0,2025-05-09,Unit 33 - 707-D Amberwing Private ,Cumberland ,Ontario,K4A 5H5,45.441,-75.4954,1888.8,,None ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,1760.0,,False,True,True,False
2392,22,4755196,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,970500.0,2025-05-12,838 Henslow's Circle ,Cumberland ,Ontario,K4A 5H7,45.4405,-75.4812,4983.5,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,352.90909090909093,,False,True,True,False
2393,23,4756192,Apartment,Apartment,Apartment,621.0,1,0,1,1,0,1.0,240000.0,2025-01-07,Unit 303 - 317 14 Avenue SW ,Calgary ,Alberta,T2R 0M4,51.0395,-114.07,928.0,1970.0,None,,Apartment-High-Rise  ,"Baseboard, Boiler ",None,False,,False,False,apartment-indicator,False,386.47342995169083,55.0,True,False,False,False
2395,23,4756192,Apartment,Apartment,Apartment,518.0,1,0,1,1,0,1.0,295500.0,2025-01-08,Unit 2206 - 1320 1 Street SE ,Calgary ,Alberta,T2G 0G8,51.0397,-114.061,928.0,2014.0,None,518.0,Apartment-High-Rise  ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False,570.4633204633204,11.0,True,False,True,False
2397,23,4756192,Apartment,Apartment,Apartment,909.0,2,0,2,2,0,2.0,355500.0,2025-01-08,Unit 305 - 540 18 Avenue SW ,Calgary ,Alberta,T2S 0C5,51.0372,-114.074,928.0,1982.0,None,908.0,Apartment-Low-Rise ( ,Baseboard ,None,False,,False,False,apartment-indicator,False,391.08910891089107,43.0,True,False,False,False
2398,23,4756192,Apartment,Apartment,Apartment,662.0,2,0,2,1,0,1.0,349050.0,2025-01-08,Unit 707 - 135 13 Avenue SW ,Calgary ,Alberta,T2R 0W8,51.0404,-114.066,928.0,2010.0,None,661.0,Apartment ,"Baseboard, Hot Water ",Central Air ,False,,False,False,apartment-indicator,False,527.2658610271903,15.0,True,False,True,False
2399,23,4756192,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1885.0,4,0,4,4,1,4.5,1025000.0,2025-01-08,225 10 Street NE ,Calgary ,Alberta,T2E 4L9,51.0542,-114.038,2425.0,2024.0,Full ,652.0,"3 (or more) Storey, A ","In Floor Roughed-In, Fireplace(s), Forced Air ",None,False,,False,False,semi-detached-indicator,False,543.7665782493368,1.0,True,True,False,True
2400,23,4756192,Apartment,Apartment,Apartment,477.0,1,0,1,1,0,1.0,185000.0,2025-01-09,Unit 403 - 313 20 Avenue SW ,Calgary ,Alberta,T2S 0E6,51.0351,-114.07,928.0,1968.0,None,,Apartment-Low-Rise ( ,"Baseboard, Natural Gas ",None,False,,False,False,apartment-indicator,False,387.84067085953876,57.0,True,False,False,False
2401,23,4756192,Detached,Detached,Detached,711.0,2,0,2,1,0,1.0,590000.0,2025-01-09,223 12 Avenue NE ,Calgary ,Alberta,T2E 1A3,51.0631,-114.059,4499.0,1940.0,Unfinished ,711.0,Bungalow ,"Forced Air, Natural Gas ",None,False,,False,False,detached-indicator,False,829.817158931083,85.0,True,True,False,True
2403,23,4756192,Apartment,Apartment,Apartment,2478.0,3,0,3,3,0,3.0,1450000.0,2025-01-10,Unit 201 - 828 Memorial Drive NW ,Calgary ,Alberta,T2N 3C8,51.0553,-114.079,928.0,2014.0,None,,Apartment ,Unknown,Central Air ,False,,False,False,apartment-indicator,False,585.1493139628733,11.0,True,False,True,False
2404,23,4756192,Apartment,Apartment,Apartment,879.0,2,0,2,2,0,2.0,420000.0,2025-01-11,Unit 601 - 215 13 Avenue SW ,Calgary ,Alberta,T2R 0V6,51.0403,-114.066,928.0,2009.0,None,879.0,Apartment ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,477.81569965870307,16.0,True,False,True,False
2405,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,2512.0,3,0,3,2,1,2.5,875000.0,2025-01-11,114 18 Avenue SE ,Calgary ,Alberta,T2G 1K8,51.0372,-114.063,1184.0,1949.0,None,,3 (or more) Storey ,"Baseboard, Boiler, Fireplace(s) ",None,False,,False,False,townhouse-indicator,False,348.328025477707,76.0,True,False,False,True
2406,23,4756192,Apartment,Apartment,Apartment,944.0,2,0,2,2,0,2.0,431000.0,2025-01-13,Unit 1403 - 910 5 Avenue SW ,Calgary ,Alberta,T2P 0C3,51.0492,-114.082,928.0,2007.0,None,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False,456.56779661016947,18.0,True,False,True,False
2408,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,1463.0,2,0,2,2,0,2.0,554500.0,2025-01-13,1303 7 Street SW ,Calgary ,Alberta,T2R 1J1,51.0407,-114.079,2014.0,2002.0,None,64.0,Townhouse ,"Forced Air, Natural Gas ",None,False,,False,False,townhouse-indicator,False,379.01572112098427,23.0,True,False,False,False
2409,23,4756192,Apartment,Apartment,Apartment,1124.0,2,0,2,1,1,1.5,317500.0,2025-01-13,Unit 701 - 235 15 Avenue SW ,Calgary ,Alberta,T2R 0P6,51.0386,-114.068,928.0,1981.0,None,,Apartment-High-Rise  ,Hot Water ,None,False,,False,False,apartment-indicator,False,282.47330960854094,44.0,True,False,False,False
2410,23,4756192,Apartment,Apartment,Apartment,419.0,1,0,1,1,0,1.0,293500.0,2025-01-14,Unit 1007 - 1010 6 Street SW ,Calgary ,Alberta,T2R 1B4,51.0432,-114.076,928.0,2017.0,None,418.0,Apartment ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False,700.4773269689738,8.0,True,False,True,False
2412,23,4756192,Apartment,Apartment,Apartment,738.0,2,0,2,1,0,1.0,255000.0,2025-01-15,Unit 102 - 812 14 Avenue SW ,Calgary ,Alberta,T2R 0N6,51.0403,-114.08,928.0,1977.0,None,738.0,Apartment-High-Rise  ,Baseboard ,None,False,,False,False,apartment-indicator,False,345.5284552845528,48.0,True,False,False,False
2413,23,4756192,Detached,Detached,Detached,842.0,2,0,2,1,0,1.0,915000.0,2025-01-15,1106 9 Street SE ,Calgary ,Alberta,T2G 3B4,51.04,-114.04,7427.0,1945.0,"Full, Unfinished ",842.0,Bungalow ,Forced Air ,None,False,,False,False,detached-indicator,False,1086.6983372921616,80.0,True,True,False,True
2414,23,4756192,Apartment,Apartment,Apartment,818.0,2,0,2,1,0,1.0,270000.0,2025-01-16,Unit 614 - 111 14 Avenue SE ,Calgary ,Alberta,T2G 1C7,51.0393,-114.063,928.0,1981.0,None,818.0,Apartment ,"Baseboard, Natural Gas ",None,False,,False,False,apartment-indicator,False,330.07334963325184,44.0,True,False,False,False
2416,23,4756192,Apartment,Apartment,Apartment,1044.0,2,0,2,2,0,2.0,430000.0,2025-01-16,Unit 503 - 114 15 Avenue SW ,Calgary ,Alberta,T2R 0P5,51.0388,-114.064,928.0,2000.0,None,1044.0,Apartment ,"Baseboard, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,411.8773946360153,25.0,True,False,True,False
2417,23,4756192,Apartment,Apartment,Apartment,737.0,2,0,2,1,0,1.0,395000.0,2025-01-17,Unit 224 - 305 18 Avenue SW ,Calgary ,Alberta,T2S 3H1,51.0369,-114.069,928.0,2015.0,None,,Apartment ,Baseboard ,None,False,,False,False,apartment-indicator,False,535.9565807327001,10.0,True,False,False,False
2418,23,4756192,Apartment,Apartment,Apartment,424.0,1,0,1,1,0,1.0,210000.0,2025-01-17,Unit 212 - 450 8 Avenue SE ,Calgary ,Alberta,T2G 1T2,51.0454,-114.054,928.0,2017.0,None,424.0,Apartment-High-Rise  ,Baseboard ,None,False,,False,False,apartment-indicator,False,495.2830188679245,8.0,True,False,False,False
2419,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,1262.0,3,0,3,2,1,2.5,450000.0,2025-01-17,Unit 2 - 433 13 Avenue NE ,Calgary ,Alberta,T2E 1C3,51.064,-114.054,2014.0,2003.0,"Partial, Unfinished ",625.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,356.5768621236133,22.0,True,True,True,False
2420,23,4756192,Apartment,Apartment,Apartment,760.0,2,0,2,2,0,2.0,300000.0,2025-01-17,Unit 151 - 333 Riverfront Avenue SE ,Calgary ,Alberta,T2G 5R1,51.0501,-114.057,928.0,2000.0,None,760.0,Apartment ,"In Floor, Hot Water ",None,False,,False,False,apartment-indicator,False,394.7368421052632,25.0,True,False,False,False
2421,23,4756192,Apartment,Apartment,Apartment,508.0,1,0,1,1,0,1.0,280000.0,2025-01-17,Unit 311 - 51 Waterfront Mews SW ,Calgary ,Alberta,T2P 0X3,51.0531,-114.066,928.0,2015.0,None,508.0,Apartment-Low-Rise ( ,"Central, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,551.1811023622047,10.0,True,False,True,False
2422,23,4756192,Detached,Detached,Detached,1013.0,5,0,5,2,0,2.0,660000.0,2025-01-17,1511 Child Avenue NE ,Calgary ,Alberta,T2E 5E5,51.053,-114.029,4606.0,1955.0,Full ,1012.0,"Bungalow, Attached-Up ","Forced Air, Natural Gas ",None,False,,False,False,detached-indicator,False,651.5301085883515,70.0,True,True,False,True
2423,23,4756192,Detached,Detached,Detached,3036.0,5,0,5,3,1,3.5,2205000.0,2025-01-18,239 8 Avenue NW ,Calgary ,Alberta,T2M 0A7,51.0596,-114.067,6814.0,2003.0,Full ,1594.0,1 and Half Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,726.2845849802371,22.0,True,True,True,True
2424,23,4756192,Apartment,Apartment,Apartment,954.0,2,0,2,1,1,1.5,343000.0,2025-01-19,Unit 402 - 537 14 Avenue SW ,Calgary ,Alberta,T2R 0M7,51.0396,-114.074,928.0,1979.0,None,954.0,Apartment ,Baseboard ,None,False,,False,False,apartment-indicator,False,359.53878406708594,46.0,True,False,False,False
2426,23,4756192,Apartment,Apartment,Apartment,653.0,2,0,2,2,0,2.0,345000.0,2025-01-20,Unit 306 - 515 4 Avenue NE ,Calgary ,Alberta,T2E 0J9,51.0557,-114.052,928.0,2016.0,None,653.0,Apartment ,Baseboard ,Wall Unit(s) ,False,,False,False,apartment-indicator,False,528.3307810107198,9.0,True,False,True,False
2427,23,4756192,Apartment,Apartment,Apartment,1303.0,2,0,2,2,0,2.0,570000.0,2025-01-20,Unit 2105 - 920 5 Avenue SW ,Calgary ,Alberta,T2P 5P6,51.0493,-114.082,928.0,2006.0,None,1303.0,Apartment ,"Boiler, Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,437.4520337682272,19.0,True,False,True,False
2430,23,4756192,Detached,Detached,Detached,732.0,3,0,3,2,0,2.0,550000.0,2025-01-22,348 2 Avenue NE ,Calgary ,Alberta,T2E 0E4,51.0546,-114.055,5974.0,1952.0,Full ,,Bungalow ,Unknown,None,False,,False,False,detached-indicator,False,751.3661202185792,73.0,True,True,False,True
2431,23,4756192,Apartment,Apartment,Apartment,525.0,1,0,1,1,0,1.0,260000.0,2025-01-22,Unit 308 - 108 25 Avenue SW ,Calgary ,Alberta,T2S 0K9,51.0306,-114.064,928.0,2009.0,None,524.0,Apartment-High-Rise  ,"Hot Water, Natural Gas ",None,False,,False,False,apartment-indicator,False,495.23809523809524,16.0,True,False,False,False
2432,23,4756192,Apartment,Apartment,Apartment,1163.0,2,0,2,2,0,2.0,415000.0,2025-01-22,Unit 404 - 820 15 Avenue SW ,Calgary ,Alberta,T2R 0S1,51.0393,-114.08,928.0,1995.0,None,1163.0,Apartment ,"In Floor, Natural Gas ",None,False,,False,False,apartment-indicator,False,356.8357695614789,30.0,True,False,False,False
2433,23,4756192,Apartment,Apartment,Apartment,790.0,2,0,2,2,0,2.0,440000.0,2025-01-22,Unit 1709 - 1320 1 Street SE ,Calgary ,Alberta,T2G 0G8,51.0397,-114.061,928.0,2014.0,None,790.0,Apartment ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,556.9620253164557,11.0,True,False,True,False
2435,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,1787.0,3,0,3,4,0,4.0,704000.0,2025-01-23,Unit 1 - 836 Mcpherson Road NE ,Calgary ,Alberta,T2E 4Z5,51.0502,-114.043,2014.0,2013.0,Full ,,3 Storey ,Unknown,Central Air ,False,,False,False,townhouse-indicator,False,393.95635142697256,12.0,True,True,True,False
2437,23,4756192,Apartment,Apartment,Apartment,819.0,2,0,2,1,0,1.0,287000.0,2025-01-24,Unit 602 - 733 14 Avenue SW ,Calgary ,Alberta,T2R 0N3,51.0397,-114.078,928.0,1969.0,None,819.0,Apartment ,Baseboard ,None,False,,False,False,apartment-indicator,False,350.4273504273504,56.0,True,False,False,False
2438,23,4756192,Apartment,Apartment,Apartment,832.0,2,0,2,2,0,2.0,485000.0,2025-01-24,Unit 1202 - 1010 6 Street SW ,Calgary ,Alberta,T2R 1B4,51.0432,-114.076,928.0,2017.0,None,831.0,Apartment ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False,582.9326923076923,8.0,True,False,True,False
2439,23,4756192,Apartment,Apartment,Apartment,671.0,1,0,1,1,0,1.0,357500.0,2025-01-24,Unit 906 - 510 6 Avenue SE ,Calgary ,Alberta,T2G 0H1,51.0473,-114.052,928.0,2016.0,None,671.0,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False,532.7868852459017,9.0,True,False,True,False
2440,23,4756192,Apartment,Apartment,Apartment,648.0,1,0,1,1,0,1.0,287000.0,2025-01-24,Unit 1807 - 210 15 Avenue SE ,Calgary ,Alberta,T2G 1G4,51.0389,-114.06,928.0,2008.0,None,,Apartment-High-Rise  ,Forced Air ,Central Air ,False,,False,False,apartment-indicator,False,442.9012345679012,17.0,True,False,True,False
2441,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,1530.0,3,0,3,1,1,1.5,623000.0,2025-01-24,747 5A Street NW ,Calgary ,Alberta,T2N 0E2,51.0588,-114.076,2014.0,1989.0,Full ,642.0,3 (or more) Storey ,"Forced Air, Natural Gas ",None,False,,False,False,townhouse-indicator,False,407.18954248366015,36.0,True,True,False,False
2442,23,4756192,Apartment,Apartment,Apartment,837.0,2,0,2,2,0,2.0,410000.0,2025-01-25,Unit 201 - 120 18 Avenue SW ,Calgary ,Alberta,T2S 0B9,51.0372,-114.064,928.0,2017.0,None,836.0,Apartment-Low-Rise ( ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False,489.8446833930705,8.0,True,False,True,False
2444,23,4756192,Apartment,Apartment,Apartment,1919.0,2,0,2,2,0,2.0,1050000.0,2025-01-25,Unit 801 - 110 7 Street SW ,Calgary ,Alberta,T2P 5M9,51.0519,-114.078,928.0,2003.0,None,1919.0,Apartment-High-Rise  ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,547.1599791558103,22.0,True,False,True,False
2445,23,4756192,Apartment,Apartment,Apartment,492.0,1,0,1,1,0,1.0,313000.0,2025-01-26,Unit 1006 - 626 14 Avenue SW ,Calgary ,Alberta,T2R 0X4,51.04,-114.075,928.0,2013.0,None,492.0,Apartment ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,636.1788617886178,12.0,True,False,True,False
2446,23,4756192,Apartment,Apartment,Apartment,989.0,2,0,2,2,0,2.0,948000.0,2025-01-26,Unit 806 - 738 1 Avenue SW ,Calgary ,Alberta,T2P 5G8,51.0527,-114.077,928.0,2019.0,None,989.0,Apartment-High-Rise  ,"Fan Coil, Fireplace(s), Natural Gas, See Remarks ","Full, Sep. HVAC Units ",False,,False,False,apartment-indicator,False,958.5439838220425,6.0,True,False,True,False
2447,23,4756192,Apartment,Apartment,Apartment,839.0,1,0,1,1,0,1.0,332000.0,2025-01-26,Unit 708 - 188 15 Avenue SW ,Calgary ,Alberta,T2R 1S4,51.0387,-114.066,928.0,2006.0,None,,Apartment-High-Rise  ,Baseboard ,Central Air ,False,,False,False,apartment-indicator,False,395.7091775923719,19.0,True,False,True,False
2448,23,4756192,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1685.0,5,0,5,4,0,4.0,830000.0,2025-01-27,1428 Child Avenue NE ,Calgary ,Alberta,T2E 5E2,51.0545,-114.029,4273.0,1978.0,Full ,1685.0,Attached-Side by Sid ,"Boiler, Heat Pump ",Partial ,False,,False,False,semi-detached-indicator,False,492.5816023738872,47.0,True,True,True,True
2450,23,4756192,Apartment,Apartment,Apartment,1063.0,1,0,1,1,0,1.0,497000.0,2025-01-27,Unit 407 - 240 11 Avenue SW ,Calgary ,Alberta,T2R 0C3,51.0428,-114.068,928.0,1911.0,None,,Apartment ,Hot Water ,None,False,,False,False,apartment-indicator,False,467.54468485418624,114.0,True,False,False,False
2451,23,4756192,Apartment,Apartment,Apartment,1079.0,2,0,2,2,0,2.0,420000.0,2025-01-27,Unit 603 - 788 12 Avenue SW ,Calgary ,Alberta,T2R 0H1,51.0421,-114.079,928.0,2009.0,None,1078.0,Apartment ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,389.2493049119555,16.0,True,False,True,False
2456,23,4756192,Apartment,Apartment,Apartment,1374.0,2,0,2,2,0,2.0,1440000.0,2025-01-28,Unit 1008 - 738 1 Avenue SW ,Calgary ,Alberta,T2P 5G8,51.0527,-114.077,928.0,2019.0,None,,Apartment ,Unknown,Central Air ,False,,False,False,apartment-indicator,False,1048.0349344978165,6.0,True,False,True,False
2458,23,4756192,Row/Townhouse,Row/Townhouse,Townhouse,674.0,1,0,1,1,0,1.0,330000.0,2025-01-29,112 18 Avenue SW ,Calgary ,Alberta,T2S 0B8,51.0371,-114.064,2014.0,2017.0,None,611.0,Townhouse ,Baseboard ,Wall Unit(s) ,False,,False,False,townhouse-indicator,False,489.6142433234421,8.0,True,False,True,False
2459,23,4756192,Apartment,Apartment,Apartment,832.0,2,0,2,2,0,2.0,466500.0,2025-01-29,Unit 2007 - 1188 3 Street SE ,Calgary ,Alberta,T2G 1H8,51.0415,-114.056,928.0,2016.0,None,831.0,Apartment-High-Rise  ,"Fan Coil, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False,560.6971153846154,9.0,True,False,True,False
2460,23,4756192,Apartment,Apartment,Apartment,1028.0,2,0,2,2,0,2.0,385000.0,2025-01-29,Unit 401 - 205 Riverfront Avenue SW ,Calgary ,Alberta,T2P 5K4,51.0521,-114.065,928.0,2001.0,None,,Apartment ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False,374.5136186770428,24.0,True,False,True,False
2461,23,4756192,Apartment,Apartment,Apartment,794.0,2,0,2,1,0,1.0,265000.0,2025-01-29,Unit 110 - 355 5 Avenue NE ,Calgary ,Alberta,T2E 0K9,51.0569,-114.055,928.0,1977.0,None,,Apartment-Low-Rise ( ,Baseboard ,None,False,,False,False,apartment-indicator,False,333.7531486146096,48.0,True,False,False,False
2462,23,4756192,Apartment,Apartment,Apartment,887.0,2,0,2,2,0,2.0,410000.0,2025-01-29,Unit 427 - 955 Mcpherson Road NE ,Calgary ,Alberta,T2E 6V3,51.0499,-114.041,928.0,2013.0,None,,Apartment ,Baseboard ,None,False,,False,False,apartment-indicator,False,462.2322435174746,12.0,True,False,False,False
2463,23,4756192,Apartment,Apartment,Apartment,1690.0,3,0,3,2,1,2.5,680000.0,2025-01-29,Unit 504 - 990 Centre Avenue NE ,Calgary ,Alberta,T2E 2M9,51.0525,-114.041,928.0,2006.0,None,1690.0,Apartment ,"Baseboard, Boiler ",None,False,,False,False,apartment-indicator,False,402.36686390532543,19.0,True,False,False,False
